No.,Date,ID,Name,Switch,Brightness(%),Power Rate(%),Power Sum(W),Power AC(W),Power DC(W),Power Limit Hard(W),Power Limit Soft(W),Current Sum(A),Current Limit(A),DR(%),Led Count,Energy (kWh)
8724,12/28/21 7:29:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.933
5710,12/28/21 7:29:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.301
10248,12/28/21 7:30:10 PM,1_61,A相电流上限,1,100,100,134,134,0,10000,0,1,0,0,1,0.633
7228,12/28/21 7:30:10 PM,1_63,C相电流上限,1,100,100,220,220,0,10000,0,1,0,0,1,0.969
1247,12/28/21 7:30:10 PM,1_73,C相充电桩电,1,40,100,220,220,0,0,0,1,0,0,1,0.969
4210,12/28/21 7:30:10 PM,1_71,A相充电桩电,1,40,100,134,134,0,8800,0,1,0,0,1,0.633
15132,12/28/21 7:30:10 PM,1_11,充电桩上电,1,25,100,16,16,0,0,0,0,0,0,4,16.452
2697,12/28/21 7:30:10 PM,1_72,B相充电桩电,1,25,100,16,16,0,8800,0,0,0,0,4,16.456
16051,12/28/21 7:30:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.662
11786,12/28/21 7:30:13 PM,1_51,配电箱总功�,1,50,100,442,442,0,30000,8800,3,0,0,7,17.692
8725,12/28/21 7:30:17 PM,1_62,B相电流上限,1,50,100,88,88,0,10000,0,0,0,0,5,15.935
5711,12/28/21 7:30:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.302
11787,12/28/21 7:30:49 PM,1_51,配电箱总功�,1,50,100,418,418,0,30000,8800,3,0,0,7,17.696
10249,12/28/21 7:30:49 PM,1_61,A相电流上限,1,100,100,134,134,0,10000,0,1,0,0,1,0.634
7229,12/28/21 7:30:49 PM,1_63,C相电流上限,1,100,100,208,208,0,10000,0,1,0,0,1,0.972
8726,12/28/21 7:30:49 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.935
1248,12/28/21 7:30:49 PM,1_73,C相充电桩电,1,40,100,208,208,0,0,0,1,0,0,1,0.972
4211,12/28/21 7:30:49 PM,1_71,A相充电桩电,1,40,100,134,134,0,8800,0,1,0,0,1,0.635
2698,12/28/21 7:30:50 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.456
5712,12/28/21 7:30:50 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.302
15133,12/28/21 7:30:50 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.452
10250,12/28/21 7:31:10 PM,1_61,A相电流上限,1,100,100,122,122,0,10000,0,1,0,0,1,0.635
4212,12/28/21 7:31:10 PM,1_71,A相充电桩电,1,40,100,122,122,0,8800,0,1,0,0,1,0.635
7230,12/28/21 7:31:10 PM,1_63,C相电流上限,1,100,100,220,220,0,10000,0,1,0,0,1,0.973
1249,12/28/21 7:31:10 PM,1_73,C相充电桩电,1,40,100,220,220,0,0,0,1,0,0,1,0.973
15134,12/28/21 7:31:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.452
2699,12/28/21 7:31:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.456
16052,12/28/21 7:31:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.662
11788,12/28/21 7:31:13 PM,1_51,配电箱总功�,1,50,100,418,418,0,30000,8800,3,0,0,7,17.698
8727,12/28/21 7:31:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.936
5713,12/28/21 7:31:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.302
10251,12/28/21 7:32:10 PM,1_61,A相电流上限,1,100,100,318,318,0,10000,0,2,0,0,1,0.64
7231,12/28/21 7:32:10 PM,1_63,C相电流上限,1,100,100,244,244,0,10000,0,1,0,0,1,0.977
1250,12/28/21 7:32:10 PM,1_73,C相充电桩电,1,40,100,244,244,0,0,0,1,0,0,1,0.977
4213,12/28/21 7:32:10 PM,1_71,A相充电桩电,1,40,100,318,318,0,8800,0,2,0,0,1,0.641
15135,12/28/21 7:32:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.452
2700,12/28/21 7:32:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.456
12576,12/28/21 7:32:10 PM,1_4,4号充电桩,0,0,100,0,0,0,0,0,0,0,0,1,11.271
13130,12/28/21 7:32:10 PM,1_3,3号充电桩,0,0,100,0,0,0,0,0,0,0,0,1,2.814
16053,12/28/21 7:32:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.662
11789,12/28/21 7:32:14 PM,1_51,配电箱总功�,1,50,100,704,704,0,30000,8800,4,0,0,7,17.71
8728,12/28/21 7:32:18 PM,1_62,B相电流上限,1,50,100,125,125,0,10000,0,0,0,0,5,15.938
5714,12/28/21 7:32:24 PM,1_65,四个充电桩�,1,25,100,16,16,0,10000,0,0,35,0,4,16.302
7232,12/28/21 7:33:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,0.98
10252,12/28/21 7:33:10 PM,1_61,A相电流上限,1,100,100,97,97,0,10000,0,0,0,0,1,0.642
1251,12/28/21 7:33:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,0.98
4214,12/28/21 7:33:10 PM,1_71,A相充电桩电,1,40,100,97,97,0,8800,0,0,0,0,1,0.642
15136,12/28/21 7:33:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.452
2701,12/28/21 7:33:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.457
11790,12/28/21 7:33:15 PM,1_51,配电箱总功�,1,50,100,332,332,0,30000,8800,2,0,0,7,17.716
8729,12/28/21 7:33:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.939
5715,12/28/21 7:33:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.303
10253,12/28/21 7:34:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.643
1252,12/28/21 7:34:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,0.982
7233,12/28/21 7:34:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,0.982
4215,12/28/21 7:34:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.644
2702,12/28/21 7:34:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.457
15137,12/28/21 7:34:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.453
16054,12/28/21 7:34:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11791,12/28/21 7:34:13 PM,1_51,配电箱总功�,1,50,100,333,333,0,30000,8800,2,0,0,7,17.721
8730,12/28/21 7:34:17 PM,1_62,B相电流上限,1,50,100,77,77,0,10000,0,0,0,0,5,15.941
5716,12/28/21 7:34:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.303
10254,12/28/21 7:35:10 PM,1_61,A相电流上限,1,100,100,122,122,0,10000,0,0,0,0,1,0.645
7234,12/28/21 7:35:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,0.985
1253,12/28/21 7:35:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,0.985
4216,12/28/21 7:35:10 PM,1_71,A相充电桩电,1,40,100,122,122,0,8800,0,0,0,0,1,0.646
15138,12/28/21 7:35:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.453
2703,12/28/21 7:35:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.457
16055,12/28/21 7:35:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11792,12/28/21 7:35:16 PM,1_51,配电箱总功�,1,50,100,357,357,0,30000,8800,3,0,0,7,17.727
8731,12/28/21 7:35:18 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.942
5717,12/28/21 7:35:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.303
10255,12/28/21 7:36:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.647
7235,12/28/21 7:36:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,0.988
1254,12/28/21 7:36:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,0.987
4217,12/28/21 7:36:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.648
16056,12/28/21 7:36:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11793,12/28/21 7:36:13 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,3,0,0,7,17.733
8732,12/28/21 7:36:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.943
5718,12/28/21 7:36:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.303
10256,12/28/21 7:37:10 PM,1_61,A相电流上限,1,100,100,97,97,0,10000,0,0,0,0,1,0.649
1255,12/28/21 7:37:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,0.99
7236,12/28/21 7:37:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,0.99
4218,12/28/21 7:37:10 PM,1_71,A相充电桩电,1,40,100,97,97,0,8800,0,0,0,0,1,0.649
15139,12/28/21 7:37:10 PM,1_11,充电桩上电,1,25,100,16,16,0,0,0,0,0,0,4,16.453
2704,12/28/21 7:37:10 PM,1_72,B相充电桩电,1,25,100,16,16,0,8800,0,0,0,0,4,16.458
11794,12/28/21 7:37:13 PM,1_51,配电箱总功�,1,50,100,332,332,0,30000,8800,3,0,0,7,17.738
8733,12/28/21 7:37:17 PM,1_62,B相电流上限,1,50,100,77,77,0,10000,0,0,0,0,5,15.944
5719,12/28/21 7:37:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.304
1256,12/28/21 7:38:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,0.993
10257,12/28/21 7:38:10 PM,1_61,A相电流上限,1,100,100,110,110,0,10000,0,0,0,0,1,0.65
7237,12/28/21 7:38:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,0.993
2705,12/28/21 7:38:10 PM,1_72,B相充电桩电,1,25,100,16,16,0,8800,0,0,0,0,4,16.458
4219,12/28/21 7:38:10 PM,1_71,A相充电桩电,1,40,100,110,110,0,8800,0,0,0,0,1,0.651
15140,12/28/21 7:38:10 PM,1_11,充电桩上电,1,25,100,16,16,0,0,0,0,0,0,4,16.454
11795,12/28/21 7:38:13 PM,1_51,配电箱总功�,1,50,100,345,345,0,30000,8800,2,0,0,7,17.744
8734,12/28/21 7:38:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.946
5720,12/28/21 7:38:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.304
10258,12/28/21 7:39:11 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.652
7238,12/28/21 7:39:11 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,0.996
1257,12/28/21 7:39:11 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,0.995
4220,12/28/21 7:39:11 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.653
15141,12/28/21 7:39:11 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.454
2706,12/28/21 7:39:11 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.458
13958,12/28/21 7:39:11 PM,1_2,2号充电桩,0,0,100,0,0,0,0,0,0,0,0,1,0.676
11796,12/28/21 7:39:13 PM,1_51,配电箱总功�,1,50,100,346,346,0,30000,8800,2,0,0,7,17.75
8735,12/28/21 7:39:17 PM,1_62,B相电流上限,1,50,100,77,77,0,10000,0,0,0,0,5,15.947
5721,12/28/21 7:39:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.304
10259,12/28/21 7:40:10 PM,1_61,A相电流上限,1,100,100,97,97,0,10000,0,0,0,0,1,0.654
1258,12/28/21 7:40:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,0.998
7239,12/28/21 7:40:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,0.998
4221,12/28/21 7:40:10 PM,1_71,A相充电桩电,1,40,100,97,97,0,8800,0,0,0,0,1,0.654
15142,12/28/21 7:40:10 PM,1_11,充电桩上电,1,25,100,16,16,0,0,0,0,0,0,4,16.454
2707,12/28/21 7:40:10 PM,1_72,B相充电桩电,1,25,100,16,16,0,8800,0,0,0,0,4,16.458
16057,12/28/21 7:40:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11797,12/28/21 7:40:13 PM,1_51,配电箱总功�,1,50,100,355,355,0,30000,8800,3,0,0,7,17.755
8736,12/28/21 7:40:18 PM,1_62,B相电流上限,1,50,100,98,98,0,10000,0,0,0,0,5,15.949
5722,12/28/21 7:40:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.304
10260,12/28/21 7:41:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.655
7240,12/28/21 7:41:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.001
1259,12/28/21 7:41:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.001
4222,12/28/21 7:41:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.656
15143,12/28/21 7:41:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.455
2708,12/28/21 7:41:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.459
16058,12/28/21 7:41:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11798,12/28/21 7:41:13 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,2,0,0,7,17.761
8737,12/28/21 7:41:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.95
5723,12/28/21 7:41:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.305
10261,12/28/21 7:42:10 PM,1_61,A相电流上限,1,100,100,97,97,0,10000,0,0,0,0,1,0.657
7241,12/28/21 7:42:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.003
1260,12/28/21 7:42:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.003
4223,12/28/21 7:42:10 PM,1_71,A相充电桩电,1,40,100,97,97,0,8800,0,0,0,0,1,0.657
15144,12/28/21 7:42:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.455
2709,12/28/21 7:42:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.459
11799,12/28/21 7:42:13 PM,1_51,配电箱总功�,1,50,100,333,333,0,30000,8800,2,0,0,7,17.767
8738,12/28/21 7:42:18 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.951
5724,12/28/21 7:42:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.305
7242,12/28/21 7:43:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.006
10262,12/28/21 7:43:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.659
1261,12/28/21 7:43:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.006
4224,12/28/21 7:43:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.659
15145,12/28/21 7:43:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.455
2710,12/28/21 7:43:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.459
16059,12/28/21 7:43:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11800,12/28/21 7:43:14 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,2,0,0,7,17.772
8739,12/28/21 7:43:17 PM,1_62,B相电流上限,1,50,100,77,77,0,10000,0,0,0,0,5,15.952
5725,12/28/21 7:43:24 PM,1_65,四个充电桩�,1,25,100,16,16,0,10000,0,0,35,0,4,16.305
10263,12/28/21 7:44:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.66
7243,12/28/21 7:44:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,1.009
1262,12/28/21 7:44:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,1.009
4225,12/28/21 7:44:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.661
15146,12/28/21 7:44:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.455
2711,12/28/21 7:44:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.46
16060,12/28/21 7:44:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.663
11801,12/28/21 7:44:13 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,2,0,0,7,17.778
8740,12/28/21 7:44:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.954
5726,12/28/21 7:44:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.306
10264,12/28/21 7:45:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.662
7244,12/28/21 7:45:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.011
1263,12/28/21 7:45:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.011
4226,12/28/21 7:45:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.662
11802,12/28/21 7:45:13 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,3,0,0,7,17.783
8741,12/28/21 7:45:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.955
11803,12/28/21 7:45:49 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,3,0,0,7,17.786
10265,12/28/21 7:45:50 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.663
7245,12/28/21 7:45:50 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.013
8742,12/28/21 7:45:50 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.955
1264,12/28/21 7:45:50 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.013
4227,12/28/21 7:45:50 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.663
16061,12/28/21 7:45:50 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
7246,12/28/21 7:46:13 PM,1_63,C相电流上限,1,100,100,172,172,0,10000,0,1,0,0,1,1.014
10266,12/28/21 7:46:13 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.663
1265,12/28/21 7:46:13 PM,1_73,C相充电桩电,1,40,100,172,172,0,0,0,1,0,0,1,1.014
4228,12/28/21 7:46:13 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.664
2712,12/28/21 7:46:13 PM,1_72,B相充电桩电,1,25,100,18,18,0,8800,0,0,0,0,4,16.46
15147,12/28/21 7:46:13 PM,1_11,充电桩上电,1,25,100,18,18,0,0,0,0,0,0,4,16.456
16062,12/28/21 7:46:13 PM,1_1,1号充电桩,1,100,100,6,6,0,0,0,0,0,0,1,1.664
11804,12/28/21 7:46:13 PM,1_51,配电箱总功�,1,50,100,346,346,0,30000,8800,3,0,0,7,17.789
8743,12/28/21 7:46:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.956
5727,12/28/21 7:46:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.306
10267,12/28/21 7:47:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.665
1266,12/28/21 7:47:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,1.017
7247,12/28/21 7:47:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,1.017
4229,12/28/21 7:47:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.666
2713,12/28/21 7:47:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.46
15148,12/28/21 7:47:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.456
16063,12/28/21 7:47:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
11805,12/28/21 7:47:13 PM,1_51,配电箱总功�,1,50,100,333,333,0,30000,8800,2,0,0,7,17.794
8744,12/28/21 7:47:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.957
5728,12/28/21 7:47:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.306
10268,12/28/21 7:48:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.667
7248,12/28/21 7:48:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.019
1267,12/28/21 7:48:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.019
2714,12/28/21 7:48:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.461
15149,12/28/21 7:48:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.457
4230,12/28/21 7:48:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.667
12577,12/28/21 7:48:10 PM,1_4,4号充电桩,0,0,100,0,0,0,0,0,0,0,0,1,11.271
16064,12/28/21 7:48:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
13131,12/28/21 7:48:10 PM,1_3,3号充电桩,0,0,100,0,0,0,0,0,0,0,0,1,2.814
11806,12/28/21 7:48:13 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,3,0,0,7,17.8
8745,12/28/21 7:48:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.959
5729,12/28/21 7:48:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.307
10269,12/28/21 7:49:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.668
7249,12/28/21 7:49:10 PM,1_63,C相电流上限,1,100,100,160,160,0,10000,0,1,0,0,1,1.022
1268,12/28/21 7:49:10 PM,1_73,C相充电桩电,1,40,100,160,160,0,0,0,1,0,0,1,1.022
4231,12/28/21 7:49:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.669
15150,12/28/21 7:49:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.457
2715,12/28/21 7:49:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.461
16065,12/28/21 7:49:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
11807,12/28/21 7:49:15 PM,1_51,配电箱总功�,1,50,100,334,334,0,30000,8800,3,0,0,7,17.806
8746,12/28/21 7:49:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.96
10270,12/28/21 7:50:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.67
7250,12/28/21 7:50:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,1.025
1269,12/28/21 7:50:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,1.025
4232,12/28/21 7:50:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.67
2716,12/28/21 7:50:10 PM,1_72,B相充电桩电,1,25,100,16,16,0,8800,0,0,0,0,4,16.461
15151,12/28/21 7:50:10 PM,1_11,充电桩上电,1,25,100,16,16,0,0,0,0,0,0,4,16.457
16066,12/28/21 7:50:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
11808,12/28/21 7:50:15 PM,1_51,配电箱总功�,1,50,100,333,333,0,30000,8800,2,0,0,7,17.811
8747,12/28/21 7:50:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.961
5730,12/28/21 7:50:24 PM,1_65,四个充电桩�,1,25,100,17,17,0,10000,0,0,35,0,4,16.307
10271,12/28/21 7:51:10 PM,1_61,A相电流上限,1,100,100,98,98,0,10000,0,0,0,0,1,0.671
1270,12/28/21 7:51:10 PM,1_73,C相充电桩电,1,40,100,159,159,0,0,0,1,0,0,1,1.027
7251,12/28/21 7:51:10 PM,1_63,C相电流上限,1,100,100,159,159,0,10000,0,1,0,0,1,1.027
4233,12/28/21 7:51:10 PM,1_71,A相充电桩电,1,40,100,98,98,0,8800,0,0,0,0,1,0.672
15152,12/28/21 7:51:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.457
2717,12/28/21 7:51:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.462
16067,12/28/21 7:51:10 PM,1_1,1号充电桩,1,100,100,5,5,0,0,0,0,0,0,1,1.664
11809,12/28/21 7:51:13 PM,1_51,配电箱总功�,1,50,100,333,333,0,30000,8800,2,0,0,7,17.816
8748,12/28/21 7:51:17 PM,1_62,B相电流上限,1,50,100,76,76,0,10000,0,0,0,0,5,15.962
5731,12/28/21 7:51:24 PM,1_65,四个充电桩�,1,25,100,16,16,0,10000,0,0,35,0,4,16.308
10272,12/28/21 7:51:53 PM,1_61,A相电流上限,1,100,100,97,97,0,10000,0,0,0,0,1,0.673
7252,12/28/21 7:52:10 PM,1_63,C相电流上限,1,100,100,208,208,0,10000,0,1,0,0,1,1.031
10273,12/28/21 7:52:10 PM,1_61,A相电流上限,1,100,100,134,134,0,10000,0,0,0,0,1,0.673
1271,12/28/21 7:52:10 PM,1_73,C相充电桩电,1,40,100,208,208,0,0,0,1,0,0,1,1.031
4234,12/28/21 7:52:10 PM,1_71,A相充电桩电,1,40,100,134,134,0,8800,0,0,0,0,1,0.674
15153,12/28/21 7:52:10 PM,1_11,充电桩上电,1,25,100,17,17,0,0,0,0,0,0,4,16.458
2718,12/28/21 7:52:10 PM,1_72,B相充电桩电,1,25,100,17,17,0,8800,0,0,0,0,4,16.462
